user_id,original_kyc_records,kyc_conflict_records,max_conflict_count,any_identity_conflict,missing_pan,missing_aadhaar,missing_city,missing_state,missing_income,missing_occupation,missing_dob,has_duplicate_kyc_records,extra_kyc_records
USR84463,2,0,0,0,0,1,0,0,0,0,1,True,1
USR84464,1,0,0,0,0,1,0,0,1,0,0,False,0
USR84466,2,0,0,0,0,1,0,0,0,0,0,True,1
USR84470,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84471,2,0,0,0,0,2,0,0,1,0,0,True,1
USR84475,2,2,10,1,0,0,0,0,1,0,1,True,1
USR84481,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84488,1,0,0,0,0,1,0,0,0,0,1,False,0
USR84490,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84491,1,0,0,0,1,1,0,0,1,0,0,False,0
USR84492,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84495,2,0,0,0,1,0,0,0,0,0,1,True,1
USR84503,2,0,0,0,0,1,0,0,1,0,0,True,1
USR84504,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84506,1,0,0,0,0,0,0,0,1,0,1,False,0
USR84507,1,0,0,0,1,0,0,0,1,0,0,False,0
USR84509,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84517,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84521,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84523,1,0,0,0,0,1,0,0,1,0,0,False,0
USR84525,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84530,1,0,0,0,1,0,0,0,0,0,0,False,0
USR84532,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84533,1,0,0,0,1,0,0,0,0,0,1,False,0
USR84535,1,0,0,0,0,0,0,0,0,0,1,False,0
USR84536,2,0,0,0,0,0,0,0,1,0,0,True,1
USR84537,1,0,0,0,1,0,0,0,1,0,0,False,0
USR84538,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84541,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84544,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84545,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84549,1,0,0,0,1,0,0,0,0,0,0,False,0
USR84551,1,0,0,0,1,0,0,0,0,0,0,False,0
USR84553,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84559,2,2,10,1,0,0,0,0,1,0,0,True,1
USR84562,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84563,2,2,10,1,0,2,0,0,0,0,1,True,1
USR84569,2,2,1,1,0,0,0,0,1,0,0,True,1
USR84570,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84578,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84580,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84581,2,2,1,1,0,0,0,0,1,0,2,True,1
USR84588,1,0,0,0,0,0,0,0,0,0,1,False,0
USR84591,1,0,0,0,0,0,0,0,0,0,1,False,0
USR84593,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84596,1,0,0,0,1,1,0,0,0,0,0,False,0
USR84599,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84604,1,0,0,0,0,1,0,0,1,0,1,False,0
USR84608,1,0,0,0,1,0,0,0,1,0,0,False,0
USR84610,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84611,1,0,0,0,1,0,0,0,0,0,0,False,0
USR84615,1,0,0,0,1,0,0,0,0,0,0,False,0
USR84618,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84621,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84622,1,0,0,0,1,0,0,0,1,0,1,False,0
USR84626,1,0,0,0,0,1,0,0,0,0,1,False,0
USR84629,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84634,1,0,0,0,1,0,0,0,0,0,0,False,0
USR84635,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84637,2,2,9,1,0,2,0,0,1,0,1,True,1
USR84641,2,2,1,1,0,0,0,0,0,0,0,True,1
USR84644,2,2,10,1,0,2,0,0,1,0,1,True,1
USR84646,1,0,0,0,0,1,0,0,1,0,0,False,0
USR84647,1,0,0,0,1,1,0,0,0,0,0,False,0
USR84648,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84649,1,0,0,0,1,0,0,0,1,0,0,False,0
USR84650,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84652,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84655,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84656,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84659,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84661,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84662,1,0,0,0,0,1,0,0,0,0,1,False,0
USR84663,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84666,1,0,0,0,0,1,0,0,0,0,1,False,0
USR84671,1,0,0,0,1,1,0,0,0,0,1,False,0
USR84677,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84681,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84685,2,2,9,1,0,0,0,0,0,0,0,True,1
USR84686,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84688,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84692,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84695,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84696,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84698,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84700,1,0,0,0,0,0,0,0,1,0,1,False,0
USR84701,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84704,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84705,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84707,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84716,1,0,0,0,0,0,0,0,0,0,1,False,0
USR84719,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84723,1,0,0,0,0,1,0,0,1,0,0,False,0
USR84724,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84725,1,0,0,0,0,0,0,0,0,0,1,False,0
USR84726,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84729,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84730,2,2,10,1,0,0,0,0,1,0,0,True,1
USR84731,2,0,0,0,0,0,0,0,1,0,0,True,1
USR84733,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84739,1,0,0,0,0,0,0,0,0,0,1,False,0
USR84744,1,0,0,0,0,0,0,0,0,0,1,False,0
USR84747,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84753,2,2,9,1,0,0,0,0,2,0,2,True,1
USR84754,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84765,2,2,9,1,0,0,0,0,1,0,0,True,1
USR84767,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84769,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84771,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84772,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84773,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84776,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84778,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84780,3,2,8,1,0,0,0,0,0,0,1,True,2
USR84781,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84784,1,0,0,0,0,0,0,0,1,0,1,False,0
USR84786,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84787,2,2,9,1,0,2,0,0,1,0,0,True,1
USR84789,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84790,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84795,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84796,2,0,0,0,0,0,0,0,0,0,0,True,1
USR84798,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84799,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84803,2,0,0,0,1,0,0,0,1,0,1,True,1
USR84808,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84816,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84827,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84828,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84831,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84835,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84837,2,2,7,1,1,2,0,0,0,0,0,True,1
USR84838,1,0,0,0,0,0,0,0,0,0,1,False,0
USR84843,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84844,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84846,2,0,0,0,0,0,0,0,0,0,0,True,1
USR84847,1,0,0,0,0,1,0,0,1,0,0,False,0
USR84851,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84854,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84857,2,0,0,0,0,1,0,0,0,0,1,True,1
USR84865,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84866,1,0,0,0,0,0,0,0,0,0,1,False,0
USR84867,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84868,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84869,2,2,9,1,0,2,0,0,1,0,1,True,1
USR84871,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84874,1,0,0,0,0,0,0,0,0,0,1,False,0
USR84882,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84886,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84891,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84892,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84893,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84894,1,0,0,0,1,0,0,0,1,0,1,False,0
USR84897,2,2,10,1,0,2,0,0,2,0,0,True,1
USR84900,1,0,0,0,0,0,0,0,1,0,1,False,0
USR84902,2,2,10,1,0,2,0,0,0,0,1,True,1
USR84908,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84910,1,0,0,0,0,0,0,0,0,0,1,False,0
USR84912,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84915,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84917,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84918,1,0,0,0,0,1,0,0,1,0,0,False,0
USR84919,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84921,1,0,0,0,0,0,0,0,1,0,1,False,0
USR84926,1,0,0,0,0,1,0,0,1,0,0,False,0
USR84928,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84930,1,0,0,0,1,0,0,0,0,0,0,False,0
USR84932,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84936,1,0,0,0,0,1,0,0,1,0,1,False,0
USR84937,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84938,1,0,0,0,0,1,0,0,1,0,0,False,0
USR84941,1,0,0,0,0,1,0,0,0,0,0,False,0
USR84948,1,0,0,0,0,0,0,0,1,0,0,False,0
USR84950,1,0,0,0,1,0,0,0,0,0,0,False,0
USR84953,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84956,1,0,0,0,1,0,0,0,1,0,0,False,0
USR84961,1,0,0,0,1,0,0,0,0,0,1,False,0
USR84962,2,0,0,0,0,1,0,0,0,0,0,True,1
USR84966,1,0,0,0,1,0,0,0,1,0,0,False,0
USR84976,2,2,10,1,0,2,0,0,0,0,1,True,1
USR84979,2,2,9,1,0,0,0,0,1,0,0,True,1
USR84980,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84982,1,0,0,0,1,0,0,0,0,0,0,False,0
USR84983,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84986,1,0,0,0,0,0,0,0,0,0,1,False,0
USR84987,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84991,1,0,0,0,1,0,0,0,0,0,1,False,0
USR84996,2,2,1,1,0,0,0,0,0,0,0,True,1
USR84997,3,3,10,1,0,3,0,0,1,0,0,True,2
USR84998,1,0,0,0,0,0,0,0,0,0,0,False,0
USR84999,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85005,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85006,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85009,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85011,2,2,10,1,0,2,0,0,1,0,0,True,1
USR85013,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85016,2,2,9,1,0,2,0,0,0,0,0,True,1
USR85020,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85023,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85026,1,0,0,0,1,0,0,0,1,0,0,False,0
USR85028,1,0,0,0,1,0,0,0,0,0,0,False,0
USR85030,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85039,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85042,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85048,1,0,0,0,1,0,0,0,0,0,0,False,0
USR85050,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85062,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85063,1,0,0,0,0,0,0,0,1,0,1,False,0
USR85064,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85065,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85067,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85068,2,2,8,1,0,2,0,0,2,0,2,True,1
USR85069,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85070,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85072,2,2,10,1,0,2,0,0,0,0,0,True,1
USR85073,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85074,1,0,0,0,1,1,0,0,0,0,0,False,0
USR85075,3,3,10,1,2,3,0,0,0,0,0,True,2
USR85078,1,0,0,0,1,1,0,0,0,0,0,False,0
USR85079,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85080,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85082,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85086,1,0,0,0,1,1,0,0,0,0,0,False,0
USR85087,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85088,1,0,0,0,1,0,0,0,1,0,0,False,0
USR85089,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85090,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85092,2,2,1,1,0,2,0,0,1,0,0,True,1
USR85094,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85099,2,2,8,1,2,2,0,0,0,0,0,True,1
USR85102,1,0,0,0,0,0,0,0,0,0,1,False,0
USR85104,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85110,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85113,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85114,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85118,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85119,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85124,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85126,3,3,10,1,1,3,0,0,1,0,0,True,2
USR85129,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85133,2,2,10,1,0,2,0,0,0,0,1,True,1
USR85136,1,0,0,0,1,1,0,0,1,0,0,False,0
USR85137,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85138,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85152,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85153,1,0,0,0,0,0,0,0,1,0,1,False,0
USR85156,1,0,0,0,1,1,0,0,0,0,0,False,0
USR85159,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85167,2,2,8,1,1,2,0,0,1,0,1,True,1
USR85168,1,0,0,0,1,0,0,0,0,0,0,False,0
USR85172,1,0,0,0,1,0,0,0,1,0,0,False,0
USR85174,2,2,1,1,2,0,0,0,0,0,0,True,1
USR85175,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85176,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85177,1,0,0,0,1,1,0,0,0,0,0,False,0
USR85178,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85180,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85181,2,2,7,1,0,0,0,0,1,0,0,True,1
USR85184,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85185,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85193,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85194,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85203,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85204,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85211,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85212,2,0,0,0,0,1,0,0,1,0,0,True,1
USR85213,2,2,6,1,0,0,0,0,1,0,1,True,1
USR85216,2,2,9,1,0,0,0,0,0,0,0,True,1
USR85223,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85225,1,0,0,0,1,0,0,0,1,0,0,False,0
USR85231,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85232,2,2,9,1,0,0,0,0,1,0,0,True,1
USR85245,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85246,2,2,8,1,0,0,0,0,1,0,0,True,1
USR85247,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85252,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85255,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85256,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85258,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85261,2,0,0,0,0,1,0,0,0,0,0,True,1
USR85265,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85268,1,0,0,0,0,0,0,0,0,0,1,False,0
USR85278,3,3,10,1,0,3,0,0,3,0,1,True,2
USR85282,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85284,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85285,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85291,2,2,10,1,0,2,0,0,1,0,0,True,1
USR85292,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85294,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85295,2,2,9,1,0,0,0,0,0,0,0,True,1
USR85298,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85305,1,0,0,0,1,0,0,0,1,0,0,False,0
USR85307,1,0,0,0,0,0,0,0,0,0,1,False,0
USR85310,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85314,2,2,9,1,0,0,0,0,2,0,0,True,1
USR85316,2,0,0,0,0,1,0,0,0,0,0,True,1
USR85318,1,0,0,0,1,0,0,0,0,0,0,False,0
USR85321,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85326,2,2,6,1,1,2,0,0,1,0,1,True,1
USR85328,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85332,1,0,0,0,0,0,0,0,1,0,1,False,0
USR85337,1,0,0,0,1,1,0,0,0,0,0,False,0
USR85342,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85350,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85356,2,2,8,1,1,2,0,0,1,0,0,True,1
USR85358,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85363,1,0,0,0,0,0,0,0,0,0,1,False,0
USR85375,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85376,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85377,2,2,10,1,0,2,0,0,0,0,0,True,1
USR85379,1,0,0,0,0,1,0,0,0,0,1,False,0
USR85380,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85381,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85382,1,0,0,0,0,0,0,0,1,0,1,False,0
USR85383,1,0,0,0,0,0,0,0,0,0,1,False,0
USR85387,1,0,0,0,0,0,0,0,0,0,1,False,0
USR85389,2,0,0,0,0,0,0,0,1,0,1,True,1
USR85392,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85406,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85414,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85416,1,0,0,0,0,0,0,0,1,0,1,False,0
USR85419,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85420,1,0,0,0,0,0,0,0,1,0,1,False,0
USR85422,1,0,0,0,1,1,0,0,0,0,1,False,0
USR85424,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85429,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85431,1,0,0,0,0,0,0,0,0,0,1,False,0
USR85432,2,0,0,0,0,1,0,0,2,0,0,True,1
USR85434,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85438,2,0,0,0,1,0,0,0,1,0,0,True,1
USR85440,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85442,2,2,1,1,0,0,0,0,1,0,0,True,1
USR85445,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85447,1,0,0,0,0,1,0,0,0,0,1,False,0
USR85459,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85461,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85465,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85466,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85470,2,0,0,0,0,1,0,0,0,0,0,True,1
USR85471,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85478,2,2,9,1,0,0,0,0,1,0,1,True,1
USR85479,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85481,2,2,8,1,0,2,0,0,1,0,0,True,1
USR85482,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85487,3,3,10,1,0,0,0,0,1,0,0,True,2
USR85489,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85496,1,0,0,0,1,0,0,0,0,0,0,False,0
USR85501,2,2,9,1,0,2,0,0,1,0,0,True,1
USR85505,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85509,1,0,0,0,0,0,0,0,1,0,1,False,0
USR85512,2,0,0,0,0,1,0,0,1,0,0,True,1
USR85514,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85516,1,0,0,0,1,0,0,0,0,0,0,False,0
USR85520,3,3,10,1,0,3,0,0,1,0,0,True,2
USR85522,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85524,1,0,0,0,1,0,0,0,0,0,0,False,0
USR85529,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85541,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85544,1,0,0,0,1,0,0,0,0,0,0,False,0
USR85555,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85557,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85559,2,2,7,1,1,0,0,0,0,0,1,True,1
USR85564,1,0,0,0,0,1,0,0,0,0,1,False,0
USR85565,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85568,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85572,1,0,0,0,0,0,0,0,1,0,1,False,0
USR85575,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85576,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85577,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85581,1,0,0,0,1,1,0,0,0,0,0,False,0
USR85582,1,0,0,0,0,0,0,0,1,0,1,False,0
USR85586,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85588,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85589,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85592,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85593,1,0,0,0,0,1,0,0,0,0,1,False,0
USR85595,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85596,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85604,1,0,0,0,0,0,0,0,0,0,1,False,0
USR85606,1,0,0,0,1,0,0,0,0,0,0,False,0
USR85607,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85608,2,2,1,1,2,0,0,0,2,0,0,True,1
USR85611,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85614,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85615,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85617,1,0,0,0,1,0,0,0,0,0,0,False,0
USR85618,1,0,0,0,1,0,0,0,0,0,0,False,0
USR85625,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85626,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85632,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85634,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85637,1,0,0,0,0,0,0,0,0,0,1,False,0
USR85638,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85645,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85646,3,3,9,1,0,0,0,0,1,0,0,True,2
USR85647,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85648,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85651,3,1,1,1,1,2,0,0,1,0,1,True,2
USR85654,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85661,2,0,0,0,0,0,0,0,1,0,0,True,1
USR85667,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85673,1,1,1,1,0,0,0,0,1,0,0,False,0
USR85675,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85676,2,2,10,1,0,2,0,0,1,0,0,True,1
USR85678,1,0,0,0,1,1,0,0,1,0,0,False,0
USR85679,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85684,1,0,0,0,1,1,0,0,0,0,0,False,0
USR85687,2,2,10,1,0,2,0,0,0,0,1,True,1
USR85688,2,2,10,1,0,2,0,0,0,0,0,True,1
USR85692,3,2,1,1,2,2,0,0,2,0,1,True,2
USR85696,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85697,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85699,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85708,2,2,9,1,1,0,0,0,0,0,0,True,1
USR85709,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85711,2,0,0,0,0,0,0,0,0,0,0,True,1
USR85713,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85714,1,0,0,0,0,0,0,0,0,0,1,False,0
USR85715,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85716,2,2,7,1,0,0,0,0,0,0,0,True,1
USR85719,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85724,2,2,10,1,0,0,0,0,0,0,1,True,1
USR85730,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85734,2,0,0,0,0,1,0,0,0,0,1,True,1
USR85736,2,2,9,1,0,0,0,0,0,0,0,True,1
USR85737,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85738,2,2,9,1,0,2,0,0,0,0,0,True,1
USR85739,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85741,2,0,0,0,0,1,0,0,1,0,0,True,1
USR85746,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85749,1,0,0,0,1,0,0,0,0,0,0,False,0
USR85756,3,3,10,1,0,3,0,0,2,0,0,True,2
USR85757,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85758,2,0,0,0,1,0,0,0,2,0,1,True,1
USR85763,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85764,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85766,1,0,0,0,0,1,0,0,1,0,0,False,0
USR85769,1,0,0,0,0,1,0,0,0,0,0,False,0
USR85770,2,0,0,0,1,1,0,0,0,0,1,True,1
USR85773,1,0,0,0,0,0,0,0,1,0,0,False,0
USR85774,1,0,0,0,0,0,0,0,0,0,1,False,0
USR85776,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85777,2,2,9,1,1,2,0,0,0,0,0,True,1
USR85779,2,2,9,1,1,0,0,0,1,0,0,True,1
USR85787,1,0,0,0,0,0,0,0,0,0,0,False,0
USR85790,1,0,0,0,1,0,0,0,1,0,0,False,0
USR85791,1,1,1,1,0,0,0,0,0,0,0,False,0
USR85795,1,0,0,0,0,0,0,0,1,0,0,False,0
