txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,timestamp_time_missing,is_reversal,status_raw,utr_missing,mcc_missing,transaction_date,transaction_year,transaction_quarter,transaction_month_number,transaction_month,transaction_year_month,transaction_day,transaction_day_name,transaction_hour,is_weekend,amount_missing,user_id_missing,merchant_id_missing,txn_id_missing,normalized_status,status_group,is_success,is_failed,is_pending,is_initiated,is_unknown_status,is_reversal_flag,user_found_in_kyc,merchant_found_in_master,user_id_unmatched,merchant_id_unmatched,merchant_category_missing_or_unmatched
TXN00003513,2026-03-08 01:18:41,USR68471,MER3231,24383.82,UTR8158201716,5411.0,SUCCESS,False,False,Success,False,False,2026-03-08,2026,Q1,3,March,2026-03,8,Sunday,1,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,True,False,False,False
TXN00010287,2026-02-22 11:34:39,USR67965,MER7767,10702.46,UTR8853105966,5812.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-22,2026,Q1,2,February,2026-02,22,Sunday,11,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,True,False,False,False
TXN00000592,2026-01-23 23:38:16,USR59601,MER3726,16025.46,UTR8710170042,5411.0,FAILED,False,False,TXN_FAILED,False,False,2026-01-23,2026,Q1,1,January,2026-01,23,Friday,23,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,True,True,False,False
TXN00017235,2026-02-14 01:12:43,USR66998,MER4333,19271.61,UTR6490824184,5812.0,SUCCESS,False,False,SUCCESS,False,False,2026-02-14,2026,Q1,2,February,2026-02,14,Saturday,1,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00000923,2026-03-19 11:48:23,USR49316,MER8469,22364.86,UTR6563195613,5912.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-19,2026,Q1,3,March,2026-03,19,Thursday,11,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00006369,2026-01-27 01:12:22,USR37549,MER7023,12597.95,UTR5856230763,5411.0,SUCCESS,False,False,SUCCESS,False,False,2026-01-27,2026,Q1,1,January,2026-01,27,Tuesday,1,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00004710,2026-03-08 20:32:07,USR23123,MER7856,16222.0,UTR1948997674,5912.0,SUCCESS,False,False,Success,False,False,2026-03-08,2026,Q1,3,March,2026-03,8,Sunday,20,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00007653,2026-01-01 10:50:19,USR24208,MER5925,1840.41,UTR5838386135,5411.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-01,2026,Q1,1,January,2026-01,1,Thursday,10,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00013855,2026-01-30 14:52:12,USR86468,MER8435,7150.0,UTR7974994594,5912.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-01-30,2026,Q1,1,January,2026-01,30,Friday,14,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,True,False,False,False
TXN00019750,2026-01-20 00:00:00,USR59006,MER3853,15897.0,UTR2741782701,5411.0,SUCCESS,True,False,Success,False,False,2026-01-20,2026,Q1,1,January,2026-01,20,Tuesday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00008797,2026-03-30 15:08:18,USR38016,MER1122,3433.0,UTR4844592605,,SUCCESS,False,False,TXN_SUCCESS,False,True,2026-03-30,2026,Q1,3,March,2026-03,30,Monday,15,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00006632,2026-01-17 20:38:04,USR85582,MER3403,3468.56,UTR8853581327,5912.0,SUCCESS,False,False,S,False,False,2026-01-17,2026,Q1,1,January,2026-01,17,Saturday,20,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00005528,2026-01-11 00:00:00,USR64397,MER4669,2045.37,UTR1049567075,5411.0,FAILED,True,False,F,False,False,2026-01-11,2026,Q1,1,January,2026-01,11,Sunday,0,True,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,False,True,True,True
TXN00016535,2026-01-15 06:16:14,USR29086,MER1480,10239.48,,5912.0,SUCCESS,False,False,TXN_SUCCESS,True,False,2026-01-15,2026,Q1,1,January,2026-01,15,Thursday,6,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00010008,2026-03-21 13:38:44,USR30196,MER5618,16100.0,UTR8202858510,4131.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-21,2026,Q1,3,March,2026-03,21,Saturday,13,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00000278,2026-01-31 00:00:00,USR23095,MER8281,16252.6,UTR4504753722,5411.0,SUCCESS,True,False,Success,False,False,2026-01-31,2026,Q1,1,January,2026-01,31,Saturday,0,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00010395,2026-01-17 00:29:31,USR90145,MER7336,1290.0,UTR3304885771,5812.0,SUCCESS,False,False,Success,False,False,2026-01-17,2026,Q1,1,January,2026-01,17,Saturday,0,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00005505,2026-02-03 16:07:34,USR14555,MER2195,7762.78,UTR6396709814,7011.0,SUCCESS,False,False,S,False,False,2026-02-03,2026,Q1,2,February,2026-02,3,Tuesday,16,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00006774,2026-01-31 08:32:11,USR31951,MER7035,4126.63,UTR0834976412,5812.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-31,2026,Q1,1,January,2026-01,31,Saturday,8,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00011725,2026-02-26 00:08:32,USR15121,MER3224,14240.12,UTR7185795427,5812.0,SUCCESS,False,False,S,False,False,2026-02-26,2026,Q1,2,February,2026-02,26,Thursday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00005283,2026-01-17 18:40:11,USR15293,MER2561,4487.31,,,SUCCESS,False,False,COMPLETED,True,True,2026-01-17,2026,Q1,1,January,2026-01,17,Saturday,18,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00008286,2026-01-06 19:55:55,USR39807,MER5996,21183.95,UTR9960176651,4131.0,PROCESSING,False,False,PROCESSING,False,False,2026-01-06,2026,Q1,1,January,2026-01,6,Tuesday,19,False,False,False,False,False,PROCESSING,Pending,False,False,True,False,False,False,False,False,True,True,True
TXN00000296,2026-02-27 03:09:53,USR98440,MER2463,13061.0,UTR8632251534,5812.0,SUCCESS,False,False,Success,False,False,2026-02-27,2026,Q1,2,February,2026-02,27,Friday,3,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00012012,2026-01-11 18:14:54,USR92040,MER1570,8235.13,UTR2522695904,4131.0,SUCCESS,False,False,SUCCESS,False,False,2026-01-11,2026,Q1,1,January,2026-01,11,Sunday,18,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00017691,2026-02-18 23:35:48,USR17473,MER1133,7056.14,UTR7827189392,7011.0,SUCCESS,False,False,COMPLETED,False,False,2026-02-18,2026,Q1,2,February,2026-02,18,Wednesday,23,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00015968,2026-01-01 01:14:55,USR40415,MER5551,12194.26,UTR8272513436,5912.0,FAILED,False,False,F,False,False,2026-01-01,2026,Q1,1,January,2026-01,1,Thursday,1,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,True,True,False,False
TXN00009716,2026-03-28 03:28:09,USR29150,MER1259,12476.29,UTR1092198979,4131.0,FAILED,False,False,Declined,False,False,2026-03-28,2026,Q1,3,March,2026-03,28,Saturday,3,True,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,True,True,False,False,False
TXN00004438,2026-01-17 18:01:05,USR64771,MER5452,19562.82,UTR0306501473,5812.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-17,2026,Q1,1,January,2026-01,17,Saturday,18,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00019384,2026-03-14 18:20:08,USR19351,MER4772,13645.63,UTR8955724071,4131.0,PENDING,False,False,Pending,False,False,2026-03-14,2026,Q1,3,March,2026-03,14,Saturday,18,True,False,False,False,False,PENDING,Pending,False,False,True,False,False,False,True,False,False,True,True
TXN00004650,2026-03-27 04:17:51,USR95028,MER7161,4229.77,,5411.0,SUCCESS,False,False,S,True,False,2026-03-27,2026,Q1,3,March,2026-03,27,Friday,4,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00002475,2026-02-09 21:22:11,USR30746,MER4942,13339.33,UTR9947232746,4131.0,SUCCESS,False,False,COMPLETED,False,False,2026-02-09,2026,Q1,2,February,2026-02,9,Monday,21,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00001051,2026-01-11 00:00:00,USR60122,MER3162,21868.79,UTR4715005501,5411.0,SUCCESS,True,False,S,False,False,2026-01-11,2026,Q1,1,January,2026-01,11,Sunday,0,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00002615,2026-03-03 08:33:42,USR30479,MER3150,7913.59,UTR5523770777,7011.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-03,2026,Q1,3,March,2026-03,3,Tuesday,8,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00008244,2026-01-20 00:00:00,USR21660,MER8215,10299.57,UTR9242643486,5411.0,SUCCESS,True,False,TXN_SUCCESS,False,False,2026-01-20,2026,Q1,1,January,2026-01,20,Tuesday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,True,False,False,False
TXN00000411,2026-01-22 03:16:47,USR16563,MER8992,7989.65,,5812.0,SUCCESS,False,False,TXN_SUCCESS,True,False,2026-01-22,2026,Q1,1,January,2026-01,22,Thursday,3,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00003542,2026-01-12 06:51:31,USR44850,MER7033,20227.5,UTR1668303684,4131.0,SUCCESS,False,False,S,False,False,2026-01-12,2026,Q1,1,January,2026-01,12,Monday,6,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,True,False,False,False
TXN00008521,2026-03-14 06:59:35,USR38341,MER9569,11313.56,UTR7378040958,5411.0,SUCCESS,False,False,COMPLETED,False,False,2026-03-14,2026,Q1,3,March,2026-03,14,Saturday,6,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,True,False,False,False
TXN00012598,2026-03-24 07:07:11,USR96014,MER3207,10966.34,UTR4113486143,7011.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-24,2026,Q1,3,March,2026-03,24,Tuesday,7,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00000031,2026-02-22 21:48:20,USR13779,MER6806,15192.55,UTR9946941095,7011.0,SUCCESS,False,False,Success,False,False,2026-02-22,2026,Q1,2,February,2026-02,22,Sunday,21,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00010334,2026-03-04 23:46:54,USR21802,MER2763,17352.86,UTR5399200625,5812.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-04,2026,Q1,3,March,2026-03,4,Wednesday,23,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00002883,2026-03-18 17:42:09,USR73249,MER7078,5184.82,UTR5095294491,4131.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-18,2026,Q1,3,March,2026-03,18,Wednesday,17,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00002300,2026-01-27 16:02:09,USR10448,MER2850,8478.13,UTR1911377180,5411.0,SUCCESS,False,False,S,False,False,2026-01-27,2026,Q1,1,January,2026-01,27,Tuesday,16,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00008495,2026-02-21 20:04:41,USR47030,MER5026,4653.94,UTR5387232869,5912.0,SUCCESS,False,False,Success,False,False,2026-02-21,2026,Q1,2,February,2026-02,21,Saturday,20,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00003347,2026-02-23 10:24:51,USR69323,MER8553,6780.86,UTR3261208569,7011.0,SUCCESS,False,False,SUCCESS,False,False,2026-02-23,2026,Q1,2,February,2026-02,23,Monday,10,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00013920,2026-01-07 07:09:54,USR18826,MER7156,11176.39,UTR3955893244,4131.0,SUCCESS,False,False,S,False,False,2026-01-07,2026,Q1,1,January,2026-01,7,Wednesday,7,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00009951,2026-01-13 20:50:15,USR32680,MER2767,12815.59,UTR7575601856,7011.0,SUCCESS,False,False,SUCCESS,False,False,2026-01-13,2026,Q1,1,January,2026-01,13,Tuesday,20,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00018502,2026-01-03 04:31:40,USR80316,MER3137,9323.18,UTR1207598752,5411.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-03,2026,Q1,1,January,2026-01,3,Saturday,4,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00016397,2026-02-18 11:20:19,USR78235,MER2040,11486.34,UTR5338847670,5812.0,SUCCESS,False,False,SUCCESS,False,False,2026-02-18,2026,Q1,2,February,2026-02,18,Wednesday,11,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00016792,2026-02-15 22:46:40,USR49588,MER3646,1074.35,UTR8843629585,5411.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-15,2026,Q1,2,February,2026-02,15,Sunday,22,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00013577,2026-01-08 05:27:31,USR90862,MER2482,7874.08,UTR1275713457,5812.0,SUCCESS,False,False,Success,False,False,2026-01-08,2026,Q1,1,January,2026-01,8,Thursday,5,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00006747,2026-03-01 19:38:15,USR80122,MER5547,16982.5,UTR1159807135,5411.0,SUCCESS,False,False,Success,False,False,2026-03-01,2026,Q1,3,March,2026-03,1,Sunday,19,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00004939,2026-01-12 00:00:00,USR96283,MER8034,19056.74,,7011.0,SUCCESS,True,False,COMPLETED,True,False,2026-01-12,2026,Q1,1,January,2026-01,12,Monday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00007616,2026-03-05 14:18:18,USR52844,MER2734,11215.71,UTR3129646851,4131.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-05,2026,Q1,3,March,2026-03,5,Thursday,14,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00003078,2026-02-04 06:18:18,USR69198,MER7517,2656.59,UTR2696457733,5411.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-04,2026,Q1,2,February,2026-02,4,Wednesday,6,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00007172,2026-03-28 14:45:20,USR99804,MER3251,22171.92,UTR4264533273,5812.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-28,2026,Q1,3,March,2026-03,28,Saturday,14,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00009413,2026-03-25 22:38:57,USR95616,MER8543,18850.9,UTR8039657588,7011.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-25,2026,Q1,3,March,2026-03,25,Wednesday,22,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00019685,2026-01-14 17:19:26,USR56472,MER5640,2409.32,UTR2828368071,7011.0,SUCCESS,False,False,S,False,False,2026-01-14,2026,Q1,1,January,2026-01,14,Wednesday,17,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00011958,2026-01-04 06:57:00,USR21174,MER2302,23850.85,UTR2527139886,5411.0,FAILED,False,False,F,False,False,2026-01-04,2026,Q1,1,January,2026-01,4,Sunday,6,True,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,True,True,False,False
TXN00005518,2026-02-13 08:43:23,USR78743,MER1212,19196.0,UTR0876337174,5411.0,SUCCESS,False,False,SUCCESS,False,False,2026-02-13,2026,Q1,2,February,2026-02,13,Friday,8,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00017654,2026-01-24 12:46:39,USR44585,MER4573,20879.8,UTR2310364823,5411.0,SUCCESS,False,False,S,False,False,2026-01-24,2026,Q1,1,January,2026-01,24,Saturday,12,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00003443,2026-02-08 22:00:32,USR48048,MER1778,5298.78,UTR7219330545,5411.0,INITIATED,False,False,Initiated,False,False,2026-02-08,2026,Q1,2,February,2026-02,8,Sunday,22,True,False,False,False,False,INITIATED,Initiated,False,False,False,True,False,False,True,False,False,True,True
TXN00009924,2026-03-12 13:58:00,USR63515,MER7807,15356.13,UTR0385833455,5812.0,FAILED,False,False,FAILED,False,False,2026-03-12,2026,Q1,3,March,2026-03,12,Thursday,13,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,False,True,True,True
TXN00003539,2026-03-24 23:05:48,USR24778,MER4635,16853.12,UTR8059380520,7011.0,SUCCESS,False,False,COMPLETED,False,False,2026-03-24,2026,Q1,3,March,2026-03,24,Tuesday,23,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00009019,2026-02-25 12:42:13,USR17550,MER5119,981.45,UTR2062644907,7011.0,SUCCESS,False,False,COMPLETED,False,False,2026-02-25,2026,Q1,2,February,2026-02,25,Wednesday,12,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00016679,2026-01-19 00:00:00,USR82330,MER4948,731.33,UTR8653154614,5411.0,SUCCESS,True,False,COMPLETED,False,False,2026-01-19,2026,Q1,1,January,2026-01,19,Monday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00002878,2026-01-12 18:47:42,USR92977,MER7868,5124.96,UTR0949919975,7011.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-01-12,2026,Q1,1,January,2026-01,12,Monday,18,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00000350,2026-01-11 14:36:55,USR70938,MER8887,15650.24,UTR4674147433,5411.0,SUCCESS,False,False,S,False,False,2026-01-11,2026,Q1,1,January,2026-01,11,Sunday,14,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00000604,2026-02-02 06:02:53,USR62575,MER6217,2226.68,UTR3521571444,5411.0,SUCCESS,False,False,SUCCESS,False,False,2026-02-02,2026,Q1,2,February,2026-02,2,Monday,6,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00015109,2026-02-03 00:48:41,USR70329,MER6921,14579.33,UTR4245654381,5411.0,FAILED,False,False,TXN_FAILED,False,False,2026-02-03,2026,Q1,2,February,2026-02,3,Tuesday,0,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,True,False,False,True,True
TXN00003994,2026-01-10 06:12:33,USR42216,MER8018,1291.83,UTR1431256562,7011.0,PENDING,False,False,Pending,False,False,2026-01-10,2026,Q1,1,January,2026-01,10,Saturday,6,True,False,False,False,False,PENDING,Pending,False,False,True,False,False,False,False,True,True,False,False
TXN00018893,2026-03-01 06:10:06,USR41729,MER3277,12455.0,UTR0146492966,4131.0,SUCCESS,False,False,COMPLETED,False,False,2026-03-01,2026,Q1,3,March,2026-03,1,Sunday,6,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00002182,2026-02-06 21:56:51,USR92121,MER1784,5323.98,UTR3498803551,5812.0,SUCCESS,False,False,Success,False,False,2026-02-06,2026,Q1,2,February,2026-02,6,Friday,21,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00008818,2026-02-21 14:37:33,USR24379,MER4576,8937.48,UTR8313373936,5411.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-21,2026,Q1,2,February,2026-02,21,Saturday,14,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00019540,2026-03-25 11:17:57,USR51561,MER7452,5484.48,UTR3724989260,5912.0,SUCCESS,False,False,Success,False,False,2026-03-25,2026,Q1,3,March,2026-03,25,Wednesday,11,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00019499,2026-01-22 11:41:23,USR45732,MER8521,10477.58,UTR5603991558,5411.0,SUCCESS,False,False,COMPLETED,False,False,2026-01-22,2026,Q1,1,January,2026-01,22,Thursday,11,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00015242,2026-03-15 00:54:28,USR91830,MER7368,13593.07,UTR6289146350,4131.0,SUCCESS,False,False,Success,False,False,2026-03-15,2026,Q1,3,March,2026-03,15,Sunday,0,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00004083,2026-03-06 03:28:37,USR70960,MER7210,15637.0,UTR3478508803,5411.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-06,2026,Q1,3,March,2026-03,6,Friday,3,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00015294,2026-02-02 20:43:44,USR88987,MER7344,17287.75,UTR3119248148,7011.0,SUCCESS,False,False,COMPLETED,False,False,2026-02-02,2026,Q1,2,February,2026-02,2,Monday,20,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00002187,2026-02-24 05:55:12,USR96895,MER6352,21781.4,UTR2327144245,5411.0,SUCCESS,False,False,COMPLETED,False,False,2026-02-24,2026,Q1,2,February,2026-02,24,Tuesday,5,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00015793,2026-01-22 22:50:24,USR23616,MER9606,5003.52,UTR3913893476,5411.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-01-22,2026,Q1,1,January,2026-01,22,Thursday,22,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00017839,2026-01-14 18:29:46,USR30829,MER1307,19707.25,UTR2919171480,4131.0,SUCCESS,False,False,SUCCESS,False,False,2026-01-14,2026,Q1,1,January,2026-01,14,Wednesday,18,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,True,False,False,True,True
TXN00012048,2026-02-06 15:13:09,USR91448,MER2330,24581.2,UTR0375739440,7011.0,FAILED,False,False,F,False,False,2026-02-06,2026,Q1,2,February,2026-02,6,Friday,15,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,False,True,True,True
TXN00013549,2026-02-18 02:46:22,USR48264,MER6083,21485.41,UTR9112261373,5411.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-02-18,2026,Q1,2,February,2026-02,18,Wednesday,2,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00005964,2026-01-22 04:27:50,USR62600,MER4891,19298.18,UTR4747890024,5411.0,SUCCESS,False,False,SUCCESS,False,False,2026-01-22,2026,Q1,1,January,2026-01,22,Thursday,4,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00005944,2026-01-17 00:00:00,USR44543,MER4522,21986.03,UTR3067596916,7011.0,SUCCESS,True,False,Success,False,False,2026-01-17,2026,Q1,1,January,2026-01,17,Saturday,0,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00000780,2026-03-03 03:27:34,USR38969,MER9933,16032.28,UTR3593872013,5912.0,FAILED,False,False,F,False,False,2026-03-03,2026,Q1,3,March,2026-03,3,Tuesday,3,False,False,False,False,False,FAILED,Failed,False,True,False,False,False,False,False,True,True,False,False
TXN00014968,2026-02-13 00:00:00,USR44080,MER6688,8312.37,UTR5275783553,5411.0,SUCCESS,True,False,Success,False,False,2026-02-13,2026,Q1,2,February,2026-02,13,Friday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00012150,2026-01-08 02:13:54,USR22889,MER6437,6299.09,UTR1618204892,5812.0,SUCCESS,False,False,Success,False,False,2026-01-08,2026,Q1,1,January,2026-01,8,Thursday,2,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00019615,2026-03-25 10:19:16,USR38185,MER2962,18647.57,UTR3488319168,5812.0,SUCCESS,False,False,S,False,False,2026-03-25,2026,Q1,3,March,2026-03,25,Wednesday,10,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00013954,2026-03-28 21:13:56,USR97441,MER3769,19679.66,UTR5403033716,5912.0,PROCESSING,False,False,PROCESSING,False,False,2026-03-28,2026,Q1,3,March,2026-03,28,Saturday,21,True,False,False,False,False,PROCESSING,Pending,False,False,True,False,False,False,False,False,True,True,True
TXN00000903,2026-03-23 03:23:20,USR70852,MER5897,4544.07,UTR9728281431,5812.0,SUCCESS,False,False,SUCCESS,False,False,2026-03-23,2026,Q1,3,March,2026-03,23,Monday,3,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00008266,2026-01-05 01:51:05,USR83722,MER9131,358.59,UTR0663625794,4131.0,SUCCESS,False,False,S,False,False,2026-01-05,2026,Q1,1,January,2026-01,5,Monday,1,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
TXN00012542,2026-01-14 02:50:17,USR72683,MER8822,10659.53,UTR2463935976,4131.0,SUCCESS,False,False,Success,False,False,2026-01-14,2026,Q1,1,January,2026-01,14,Wednesday,2,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00016936,2026-03-28 17:00:42,USR17201,MER7271,11337.58,UTR0082276971,7011.0,SUCCESS,False,False,COMPLETED,False,False,2026-03-28,2026,Q1,3,March,2026-03,28,Saturday,17,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00003840,2026-01-22 00:00:00,USR80944,MER6905,17099.82,,5912.0,SUCCESS,True,False,SUCCESS,True,False,2026-01-22,2026,Q1,1,January,2026-01,22,Thursday,0,False,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,False,True,True,True
TXN00001578,2026-03-01 22:47:05,USR28407,MER4547,16052.87,UTR6124721473,5411.0,SUCCESS,False,False,TXN_SUCCESS,False,False,2026-03-01,2026,Q1,3,March,2026-03,1,Sunday,22,True,False,False,False,False,SUCCESS,Success,True,False,False,False,False,False,False,True,True,False,False
